stateFIPS,State,censusTract,County,Census Tract,Year,Value
17,Illinois,17099963300,LaSalle,17099963300,2013-2017,18.10%
17,Illinois,17099963400,LaSalle,17099963400,2013-2017,32.10%
17,Illinois,17099963500,LaSalle,17099963500,2013-2017,29.90%
17,Illinois,17099963600,LaSalle,17099963600,2013-2017,34.40%
17,Illinois,17099963700,LaSalle,17099963700,2013-2017,25.80%
17,Illinois,17099963800,LaSalle,17099963800,2013-2017,22.80%
17,Illinois,17099963900,LaSalle,17099963900,2013-2017,34.20%
17,Illinois,17099964000,LaSalle,17099964000,2013-2017,27.90%
17,Illinois,17099964100,LaSalle,17099964100,2013-2017,34.40%
17,Illinois,17099964200,LaSalle,17099964200,2013-2017,31.50%
17,Illinois,17099964300,LaSalle,17099964300,2013-2017,21.40%
17,Illinois,17097860101,Lake,17097860101,2013-2017,25.10%
17,Illinois,17097860103,Lake,17097860103,2013-2017,29.90%
17,Illinois,17097860104,Lake,17097860104,2013-2017,29.70%
17,Illinois,17097860200,Lake,17097860200,2013-2017,24.40%
17,Illinois,17097860301,Lake,17097860301,2013-2017,27.70%
17,Illinois,17097860302,Lake,17097860302,2013-2017,21.70%
17,Illinois,17097860400,Lake,17097860400,2013-2017,23.00%
17,Illinois,17097860500,Lake,17097860500,2013-2017,27.90%
17,Illinois,17097860600,Lake,17097860600,2013-2017,22.00%
17,Illinois,17097860805,Lake,17097860805,2013-2017,17.90%
17,Illinois,17097860806,Lake,17097860806,2013-2017,24.80%
17,Illinois,17097860807,Lake,17097860807,2013-2017,30.60%
17,Illinois,17097860808,Lake,17097860808,2013-2017,30.70%
17,Illinois,17097860809,Lake,17097860809,2013-2017,25.20%
17,Illinois,17097860810,Lake,17097860810,2013-2017,33.10%
17,Illinois,17097860811,Lake,17097860811,2013-2017,25.50%
17,Illinois,17097860903,Lake,17097860903,2013-2017,28.60%
17,Illinois,17097860904,Lake,17097860904,2013-2017,31.50%
17,Illinois,17097860905,Lake,17097860905,2013-2017,29.20%
17,Illinois,17097860906,Lake,17097860906,2013-2017,34.00%
17,Illinois,17097861007,Lake,17097861007,2013-2017,29.10%
17,Illinois,17097861008,Lake,17097861008,2013-2017,31.00%
17,Illinois,17097861009,Lake,17097861009,2013-2017,22.40%
17,Illinois,17097861010,Lake,17097861010,2013-2017,27.20%
17,Illinois,17097861011,Lake,17097861011,2013-2017,27.00%
17,Illinois,17097861012,Lake,17097861012,2013-2017,24.70%
17,Illinois,17097861013,Lake,17097861013,2013-2017,22.00%
17,Illinois,17097861014,Lake,17097861014,2013-2017,29.40%
17,Illinois,17097861105,Lake,17097861105,2013-2017,24.00%
17,Illinois,17097861106,Lake,17097861106,2013-2017,26.20%
17,Illinois,17097861107,Lake,17097861107,2013-2017,21.60%
17,Illinois,17097861108,Lake,17097861108,2013-2017,27.50%
17,Illinois,17097861201,Lake,17097861201,2013-2017,31.70%
17,Illinois,17097861202,Lake,17097861202,2013-2017,22.20%
17,Illinois,17097861301,Lake,17097861301,2013-2017,35.50%
17,Illinois,17097861303,Lake,17097861303,2013-2017,33.60%
17,Illinois,17097861304,Lake,17097861304,2013-2017,37.10%
17,Illinois,17097861402,Lake,17097861402,2013-2017,20.70%
17,Illinois,17097861403,Lake,17097861403,2013-2017,37.30%
17,Illinois,17097861404,Lake,17097861404,2013-2017,35.30%
17,Illinois,17097861504,Lake,17097861504,2013-2017,19.20%
17,Illinois,17097861505,Lake,17097861505,2013-2017,12.70%
17,Illinois,17097861506,Lake,17097861506,2013-2017,20.50%
17,Illinois,17097861507,Lake,17097861507,2013-2017,27.40%
17,Illinois,17097861508,Lake,17097861508,2013-2017,26.80%
17,Illinois,17097861509,Lake,17097861509,2013-2017,25.30%
17,Illinois,17097861510,Lake,17097861510,2013-2017,17.80%
17,Illinois,17097861603,Lake,17097861603,2013-2017,25.60%
17,Illinois,17097861604,Lake,17097861604,2013-2017,23.40%
17,Illinois,17097861607,Lake,17097861607,2013-2017,23.10%
17,Illinois,17097861608,Lake,17097861608,2013-2017,26.20%
17,Illinois,17097861609,Lake,17097861609,2013-2017,28.90%
17,Illinois,17097861610,Lake,17097861610,2013-2017,14.70%
17,Illinois,17097861611,Lake,17097861611,2013-2017,18.10%
17,Illinois,17097861701,Lake,17097861701,2013-2017,26.60%
17,Illinois,17097861702,Lake,17097861702,2013-2017,29.90%
17,Illinois,17097861803,Lake,17097861803,2013-2017,34.70%
17,Illinois,17097861804,Lake,17097861804,2013-2017,15.70%
17,Illinois,17097861901,Lake,17097861901,2013-2017,25.20%
17,Illinois,17097861902,Lake,17097861902,2013-2017,24.20%
17,Illinois,17097862000,Lake,17097862000,2013-2017,17.30%
17,Illinois,17097862100,Lake,17097862100,2013-2017,20.20%
17,Illinois,17097862200,Lake,17097862200,2013-2017,16.00%
17,Illinois,17097862300,Lake,17097862300,2013-2017,12.40%
17,Illinois,17097862401,Lake,17097862401,2013-2017,12.30%
17,Illinois,17097862402,Lake,17097862402,2013-2017,15.60%
17,Illinois,17097862501,Lake,17097862501,2013-2017,11.80%
17,Illinois,17097862502,Lake,17097862502,2013-2017,8.10%
17,Illinois,17097862603,Lake,17097862603,2013-2017,15.80%
17,Illinois,17097862604,Lake,17097862604,2013-2017,16.50%
17,Illinois,17097862605,Lake,17097862605,2013-2017,14.90%
17,Illinois,17097862700,Lake,17097862700,2013-2017,21.80%
17,Illinois,17097862800,Lake,17097862800,2013-2017,14.10%
17,Illinois,17097862901,Lake,17097862901,2013-2017,13.10%
17,Illinois,17097862902,Lake,17097862902,2013-2017,15.30%
17,Illinois,17097863003,Lake,17097863003,2013-2017,0.00%
17,Illinois,17097863004,Lake,17097863004,2013-2017,19.30%
17,Illinois,17097863005,Lake,17097863005,2013-2017,0.00%
17,Illinois,17097863006,Lake,17097863006,2013-2017,0.00%
17,Illinois,17097863100,Lake,17097863100,2013-2017,12.40%
17,Illinois,17097863201,Lake,17097863201,2013-2017,26.20%
17,Illinois,17097863202,Lake,17097863202,2013-2017,22.20%
17,Illinois,17097863300,Lake,17097863300,2013-2017,18.80%
17,Illinois,17097863400,Lake,17097863400,2013-2017,23.50%
17,Illinois,17097863500,Lake,17097863500,2013-2017,24.40%
17,Illinois,17097863601,Lake,17097863601,2013-2017,24.50%
17,Illinois,17097863603,Lake,17097863603,2013-2017,20.40%
17,Illinois,17097863604,Lake,17097863604,2013-2017,23.00%
17,Illinois,17097863701,Lake,17097863701,2013-2017,18.80%
17,Illinois,17097863702,Lake,17097863702,2013-2017,21.90%
17,Illinois,17097863801,Lake,17097863801,2013-2017,20.60%
17,Illinois,17097863902,Lake,17097863902,2013-2017,26.10%
17,Illinois,17097863903,Lake,17097863903,2013-2017,18.90%
17,Illinois,17097863904,Lake,17097863904,2013-2017,21.60%
17,Illinois,17097864001,Lake,17097864001,2013-2017,26.40%
17,Illinois,17097864002,Lake,17097864002,2013-2017,17.20%
17,Illinois,17097864101,Lake,17097864101,2013-2017,38.30%
17,Illinois,17097864105,Lake,17097864105,2013-2017,27.10%
17,Illinois,17097864106,Lake,17097864106,2013-2017,28.40%
17,Illinois,17097864107,Lake,17097864107,2013-2017,21.40%
17,Illinois,17097864108,Lake,17097864108,2013-2017,32.80%
17,Illinois,17097864203,Lake,17097864203,2013-2017,35.10%
17,Illinois,17097864204,Lake,17097864204,2013-2017,24.00%
17,Illinois,17097864205,Lake,17097864205,2013-2017,22.20%
17,Illinois,17097864206,Lake,17097864206,2013-2017,32.80%
17,Illinois,17097864303,Lake,17097864303,2013-2017,27.40%
17,Illinois,17097864305,Lake,17097864305,2013-2017,21.50%
17,Illinois,17097864306,Lake,17097864306,2013-2017,19.00%
17,Illinois,17097864307,Lake,17097864307,2013-2017,33.60%
17,Illinois,17097864308,Lake,17097864308,2013-2017,11.80%
17,Illinois,17097864402,Lake,17097864402,2013-2017,23.10%
17,Illinois,17097864403,Lake,17097864403,2013-2017,23.40%
17,Illinois,17097864407,Lake,17097864407,2013-2017,22.70%
17,Illinois,17097864408,Lake,17097864408,2013-2017,23.60%
17,Illinois,17097864409,Lake,17097864409,2013-2017,18.80%
17,Illinois,17097864410,Lake,17097864410,2013-2017,23.00%
17,Illinois,17097864411,Lake,17097864411,2013-2017,16.80%
17,Illinois,17097864412,Lake,17097864412,2013-2017,25.50%
17,Illinois,17097864505,Lake,17097864505,2013-2017,20.70%
17,Illinois,17097864510,Lake,17097864510,2013-2017,16.60%
17,Illinois,17097864511,Lake,17097864511,2013-2017,27.30%
17,Illinois,17097864512,Lake,17097864512,2013-2017,19.30%
17,Illinois,17097864513,Lake,17097864513,2013-2017,24.30%
17,Illinois,17097864514,Lake,17097864514,2013-2017,25.00%
17,Illinois,17097864515,Lake,17097864515,2013-2017,23.40%
17,Illinois,17097864516,Lake,17097864516,2013-2017,24.80%
17,Illinois,17097864517,Lake,17097864517,2013-2017,18.90%
17,Illinois,17097864518,Lake,17097864518,2013-2017,25.60%
17,Illinois,17097864519,Lake,17097864519,2013-2017,20.20%
17,Illinois,17097864520,Lake,17097864520,2013-2017,21.40%
17,Illinois,17097864521,Lake,17097864521,2013-2017,23.10%
17,Illinois,17097864522,Lake,17097864522,2013-2017,12.00%
17,Illinois,17097864601,Lake,17097864601,2013-2017,23.00%
17,Illinois,17097864602,Lake,17097864602,2013-2017,18.60%
17,Illinois,17097864700,Lake,17097864700,2013-2017,9.10%
17,Illinois,17097864801,Lake,17097864801,2013-2017,21.10%
17,Illinois,17097864802,Lake,17097864802,2013-2017,25.70%
17,Illinois,17097864901,Lake,17097864901,2013-2017,19.40%
17,Illinois,17097864903,Lake,17097864903,2013-2017,15.40%
17,Illinois,17097864904,Lake,17097864904,2013-2017,16.80%
17,Illinois,17097865000,Lake,17097865000,2013-2017,26.50%
17,Illinois,17097865200,Lake,17097865200,2013-2017,17.10%
17,Illinois,17097865300,Lake,17097865300,2013-2017,18.60%
17,Illinois,17097865400,Lake,17097865400,2013-2017,20.90%
17,Illinois,17097865501,Lake,17097865501,2013-2017,32.50%
17,Illinois,17097865502,Lake,17097865502,2013-2017,32.80%
17,Illinois,17097865600,Lake,17097865600,2013-2017,18.70%
17,Illinois,17097865700,Lake,17097865700,2013-2017,18.90%
17,Illinois,17097865801,Lake,17097865801,2013-2017,17.90%
17,Illinois,17097865802,Lake,17097865802,2013-2017,19.60%
17,Illinois,17097866000,Lake,17097866000,2013-2017,37.80%
17,Illinois,17097866100,Lake,17097866100,2013-2017,14.60%
17,Illinois,17097866200,Lake,17097866200,2013-2017,18.20%
17,Illinois,17097990000,Lake,17097990000,2013-2017,0.00%
17,Illinois,17101880700,Lawrence,17101880700,2013-2017,18.50%
17,Illinois,17101880800,Lawrence,17101880800,2013-2017,25.20%
17,Illinois,17101880900,Lawrence,17101880900,2013-2017,28.40%
17,Illinois,17101881000,Lawrence,17101881000,2013-2017,24.10%
17,Illinois,17101881100,Lawrence,17101881100,2013-2017,34.40%
17,Illinois,17103000100,Lee,17103000100,2013-2017,22.40%
17,Illinois,17103000200,Lee,17103000200,2013-2017,26.50%
17,Illinois,17103000300,Lee,17103000300,2013-2017,30.90%
17,Illinois,17103000400,Lee,17103000400,2013-2017,32.20%
17,Illinois,17103000500,Lee,17103000500,2013-2017,31.10%
17,Illinois,17103000600,Lee,17103000600,2013-2017,22.80%
17,Illinois,17103000700,Lee,17103000700,2013-2017,25.80%
17,Illinois,17103000800,Lee,17103000800,2013-2017,30.00%
17,Illinois,17103000900,Lee,17103000900,2013-2017,27.40%
17,Illinois,17105960100,Livingston,17105960100,2013-2017,38.60%
17,Illinois,17105960200,Livingston,17105960200,2013-2017,32.00%
17,Illinois,17105960300,Livingston,17105960300,2013-2017,45.30%
17,Illinois,17105960400,Livingston,17105960400,2013-2017,24.90%
17,Illinois,17105960500,Livingston,17105960500,2013-2017,33.10%
17,Illinois,17105960600,Livingston,17105960600,2013-2017,22.90%
17,Illinois,17105960700,Livingston,17105960700,2013-2017,36.60%
17,Illinois,17105960800,Livingston,17105960800,2013-2017,30.00%
17,Illinois,17105960900,Livingston,17105960900,2013-2017,31.60%
17,Illinois,17105961000,Livingston,17105961000,2013-2017,16.50%
17,Illinois,17107952900,Logan,17107952900,2013-2017,25.60%
17,Illinois,17107953000,Logan,17107953000,2013-2017,17.80%
17,Illinois,17107953100,Logan,17107953100,2013-2017,18.30%
17,Illinois,17107953200,Logan,17107953200,2013-2017,25.50%
17,Illinois,17107953300,Logan,17107953300,2013-2017,28.10%
17,Illinois,17107953400,Logan,17107953400,2013-2017,27.60%
17,Illinois,17107953500,Logan,17107953500,2013-2017,25.00%
17,Illinois,17107953600,Logan,17107953600,2013-2017,29.10%
17,Illinois,17115000200,Macon,17115000200,2013-2017,19.80%
17,Illinois,17115000300,Macon,17115000300,2013-2017,18.40%
17,Illinois,17115000400,Macon,17115000400,2013-2017,24.50%
17,Illinois,17115000500,Macon,17115000500,2013-2017,16.00%
17,Illinois,17115000600,Macon,17115000600,2013-2017,17.70%
17,Illinois,17115000900,Macon,17115000900,2013-2017,17.00%
17,Illinois,17115001000,Macon,17115001000,2013-2017,21.20%
17,Illinois,17115001100,Macon,17115001100,2013-2017,23.20%
17,Illinois,17115001200,Macon,17115001200,2013-2017,31.00%
17,Illinois,17115001300,Macon,17115001300,2013-2017,28.50%
17,Illinois,17115001400,Macon,17115001400,2013-2017,36.50%
17,Illinois,17115001500,Macon,17115001500,2013-2017,19.90%
17,Illinois,17115001600,Macon,17115001600,2013-2017,22.00%
17,Illinois,17115001700,Macon,17115001700,2013-2017,24.60%
17,Illinois,17115001801,Macon,17115001801,2013-2017,17.50%
17,Illinois,17115001802,Macon,17115001802,2013-2017,32.70%
17,Illinois,17115001900,Macon,17115001900,2013-2017,26.80%
17,Illinois,17115002000,Macon,17115002000,2013-2017,23.50%
17,Illinois,17115002100,Macon,17115002100,2013-2017,13.50%
17,Illinois,17115002200,Macon,17115002200,2013-2017,18.30%
17,Illinois,17115002300,Macon,17115002300,2013-2017,22.90%
17,Illinois,17115002401,Macon,17115002401,2013-2017,23.00%
17,Illinois,17115002402,Macon,17115002402,2013-2017,30.30%
17,Illinois,17115002500,Macon,17115002500,2013-2017,26.30%
17,Illinois,17115002601,Macon,17115002601,2013-2017,28.70%
17,Illinois,17115002602,Macon,17115002602,2013-2017,20.90%
17,Illinois,17115002700,Macon,17115002700,2013-2017,30.00%
17,Illinois,17115002800,Macon,17115002800,2013-2017,17.30%
17,Illinois,17115002901,Macon,17115002901,2013-2017,31.20%
17,Illinois,17115002902,Macon,17115002902,2013-2017,32.80%
17,Illinois,17115002903,Macon,17115002903,2013-2017,26.50%
17,Illinois,17115002904,Macon,17115002904,2013-2017,26.40%
17,Illinois,17115003000,Macon,17115003000,2013-2017,16.50%
17,Illinois,17115003100,Macon,17115003100,2013-2017,13.30%
17,Illinois,17117956000,Macoupin,17117956000,2013-2017,31.10%
17,Illinois,17117956100,Macoupin,17117956100,2013-2017,39.30%
17,Illinois,17117956200,Macoupin,17117956200,2013-2017,25.10%
17,Illinois,17117956300,Macoupin,17117956300,2013-2017,30.90%
17,Illinois,17117956400,Macoupin,17117956400,2013-2017,28.20%
17,Illinois,17117956500,Macoupin,17117956500,2013-2017,31.10%
17,Illinois,17117956600,Macoupin,17117956600,2013-2017,34.50%
17,Illinois,17117956700,Macoupin,17117956700,2013-2017,33.90%
17,Illinois,17117956800,Macoupin,17117956800,2013-2017,21.50%
17,Illinois,17117956900,Macoupin,17117956900,2013-2017,31.50%
17,Illinois,17117957000,Macoupin,17117957000,2013-2017,22.00%
17,Illinois,17117957100,Macoupin,17117957100,2013-2017,26.40%
17,Illinois,17117957200,Macoupin,17117957200,2013-2017,27.50%
17,Illinois,17119400101,Madison,17119400101,2013-2017,31.50%
17,Illinois,17119400102,Madison,17119400102,2013-2017,24.10%
17,Illinois,17119400200,Madison,17119400200,2013-2017,30.10%
17,Illinois,17119400600,Madison,17119400600,2013-2017,17.90%
17,Illinois,17119400700,Madison,17119400700,2013-2017,18.40%
17,Illinois,17119400801,Madison,17119400801,2013-2017,33.60%
17,Illinois,17119400802,Madison,17119400802,2013-2017,31.40%
17,Illinois,17119400903,Madison,17119400903,2013-2017,25.00%
17,Illinois,17119400904,Madison,17119400904,2013-2017,30.60%
17,Illinois,17119400951,Madison,17119400951,2013-2017,40.00%
17,Illinois,17119400952,Madison,17119400952,2013-2017,30.00%
17,Illinois,17119401000,Madison,17119401000,2013-2017,24.20%
17,Illinois,17119401100,Madison,17119401100,2013-2017,27.70%
17,Illinois,17119401200,Madison,17119401200,2013-2017,32.70%
17,Illinois,17119401300,Madison,17119401300,2013-2017,23.30%
17,Illinois,17119401400,Madison,17119401400,2013-2017,25.20%
17,Illinois,17119401500,Madison,17119401500,2013-2017,37.90%
17,Illinois,17119401701,Madison,17119401701,2013-2017,24.40%
17,Illinois,17119401721,Madison,17119401721,2013-2017,34.70%
17,Illinois,17119401722,Madison,17119401722,2013-2017,31.90%
17,Illinois,17119401800,Madison,17119401800,2013-2017,26.20%
17,Illinois,17119401901,Madison,17119401901,2013-2017,21.60%
17,Illinois,17119401903,Madison,17119401903,2013-2017,29.10%
17,Illinois,17119401904,Madison,17119401904,2013-2017,39.50%
17,Illinois,17119402000,Madison,17119402000,2013-2017,35.10%
17,Illinois,17119402100,Madison,17119402100,2013-2017,28.30%
17,Illinois,17119402200,Madison,17119402200,2013-2017,17.50%
17,Illinois,17119402300,Madison,17119402300,2013-2017,39.40%
17,Illinois,17119402400,Madison,17119402400,2013-2017,26.90%
17,Illinois,17119402500,Madison,17119402500,2013-2017,24.90%
17,Illinois,17119402600,Madison,17119402600,2013-2017,22.80%
17,Illinois,17119402701,Madison,17119402701,2013-2017,26.00%
17,Illinois,17119402721,Madison,17119402721,2013-2017,38.40%
17,Illinois,17119402722,Madison,17119402722,2013-2017,25.30%
17,Illinois,17119402801,Madison,17119402801,2013-2017,38.50%
17,Illinois,17119402802,Madison,17119402802,2013-2017,23.80%
17,Illinois,17119402803,Madison,17119402803,2013-2017,19.50%
17,Illinois,17119402900,Madison,17119402900,2013-2017,36.20%
17,Illinois,17119403001,Madison,17119403001,2013-2017,26.70%
17,Illinois,17119403002,Madison,17119403002,2013-2017,25.20%
17,Illinois,17119403101,Madison,17119403101,2013-2017,31.40%
17,Illinois,17119403121,Madison,17119403121,2013-2017,33.20%
17,Illinois,17119403122,Madison,17119403122,2013-2017,20.20%
17,Illinois,17119403200,Madison,17119403200,2013-2017,22.40%
17,Illinois,17119403300,Madison,17119403300,2013-2017,36.70%
17,Illinois,17119403401,Madison,17119403401,2013-2017,38.00%
17,Illinois,17119403402,Madison,17119403402,2013-2017,39.40%
17,Illinois,17119403502,Madison,17119403502,2013-2017,37.00%
17,Illinois,17119403531,Madison,17119403531,2013-2017,33.90%
17,Illinois,17119403532,Madison,17119403532,2013-2017,20.10%
17,Illinois,17119403533,Madison,17119403533,2013-2017,26.60%
17,Illinois,17119403534,Madison,17119403534,2013-2017,36.60%
17,Illinois,17119403601,Madison,17119403601,2013-2017,34.30%
17,Illinois,17119403603,Madison,17119403603,2013-2017,30.20%
17,Illinois,17119403604,Madison,17119403604,2013-2017,26.80%
17,Illinois,17119403701,Madison,17119403701,2013-2017,20.50%
17,Illinois,17119403702,Madison,17119403702,2013-2017,26.00%
17,Illinois,17119403801,Madison,17119403801,2013-2017,31.80%
17,Illinois,17119403802,Madison,17119403802,2013-2017,28.00%
17,Illinois,17119404000,Madison,17119404000,2013-2017,32.00%
17,Illinois,17119404100,Madison,17119404100,2013-2017,33.00%
17,Illinois,17121951600,Marion,17121951600,2013-2017,20.50%
17,Illinois,17121951700,Marion,17121951700,2013-2017,23.70%
17,Illinois,17121951800,Marion,17121951800,2013-2017,23.70%
17,Illinois,17121951900,Marion,17121951900,2013-2017,21.30%
17,Illinois,17121952000,Marion,17121952000,2013-2017,24.10%
17,Illinois,17121952100,Marion,17121952100,2013-2017,30.50%
17,Illinois,17121952200,Marion,17121952200,2013-2017,29.10%
17,Illinois,17121952300,Marion,17121952300,2013-2017,21.30%
17,Illinois,17121952400,Marion,17121952400,2013-2017,34.30%
17,Illinois,17121952500,Marion,17121952500,2013-2017,16.50%
17,Illinois,17121952600,Marion,17121952600,2013-2017,15.40%
17,Illinois,17121952700,Marion,17121952700,2013-2017,18.10%
17,Illinois,17123961100,Marshall,17123961100,2013-2017,34.20%
