stateFIPS,State,censusTract,Census Tract,Year,Value
17,Illinois,17089854700,"Kane County, IL - 17089854700",2013-2017,75.70%
17,Illinois,17089854800,"Kane County, IL - 17089854800",2013-2017,80.10%
17,Illinois,17089854900,"Kane County, IL - 17089854900",2013-2017,75.30%
17,Illinois,17091010100,"Kankakee County, IL - 17091010100",2013-2017,61.80%
17,Illinois,17091010201,"Kankakee County, IL - 17091010201",2013-2017,83.50%
17,Illinois,17091010202,"Kankakee County, IL - 17091010202",2013-2017,66.30%
17,Illinois,17091010300,"Kankakee County, IL - 17091010300",2013-2017,67.20%
17,Illinois,17091010400,"Kankakee County, IL - 17091010400",2013-2017,69.00%
17,Illinois,17091010500,"Kankakee County, IL - 17091010500",2013-2017,69.90%
17,Illinois,17091010601,"Kankakee County, IL - 17091010601",2013-2017,80.70%
17,Illinois,17091010602,"Kankakee County, IL - 17091010602",2013-2017,72.10%
17,Illinois,17091010701,"Kankakee County, IL - 17091010701",2013-2017,78.30%
17,Illinois,17091010702,"Kankakee County, IL - 17091010702",2013-2017,64.60%
17,Illinois,17091010800,"Kankakee County, IL - 17091010800",2013-2017,70.80%
17,Illinois,17091010900,"Kankakee County, IL - 17091010900",2013-2017,67.50%
17,Illinois,17091011000,"Kankakee County, IL - 17091011000",2013-2017,44.40%
17,Illinois,17091011100,"Kankakee County, IL - 17091011100",2013-2017,57.50%
17,Illinois,17091011200,"Kankakee County, IL - 17091011200",2013-2017,70.70%
17,Illinois,17091011300,"Kankakee County, IL - 17091011300",2013-2017,65.00%
17,Illinois,17091011400,"Kankakee County, IL - 17091011400",2013-2017,47.90%
17,Illinois,17091011500,"Kankakee County, IL - 17091011500",2013-2017,51.90%
17,Illinois,17091011600,"Kankakee County, IL - 17091011600",2013-2017,64.50%
17,Illinois,17091011700,"Kankakee County, IL - 17091011700",2013-2017,69.80%
17,Illinois,17091011800,"Kankakee County, IL - 17091011800",2013-2017,66.60%
17,Illinois,17091011900,"Kankakee County, IL - 17091011900",2013-2017,72.40%
17,Illinois,17091012000,"Kankakee County, IL - 17091012000",2013-2017,73.70%
17,Illinois,17091012100,"Kankakee County, IL - 17091012100",2013-2017,55.20%
17,Illinois,17091012200,"Kankakee County, IL - 17091012200",2013-2017,70.30%
17,Illinois,17091012300,"Kankakee County, IL - 17091012300",2013-2017,51.80%
17,Illinois,17091012400,"Kankakee County, IL - 17091012400",2013-2017,63.70%
17,Illinois,17091012500,"Kankakee County, IL - 17091012500",2013-2017,67.30%
17,Illinois,17091012600,"Kankakee County, IL - 17091012600",2013-2017,63.70%
17,Illinois,17093890101,"Kendall County, IL - 17093890101",2013-2017,92.30%
17,Illinois,17093890102,"Kendall County, IL - 17093890102",2013-2017,81.40%
17,Illinois,17093890201,"Kendall County, IL - 17093890201",2013-2017,86.20%
17,Illinois,17093890202,"Kendall County, IL - 17093890202",2013-2017,68.40%
17,Illinois,17093890301,"Kendall County, IL - 17093890301",2013-2017,73.40%
17,Illinois,17093890302,"Kendall County, IL - 17093890302",2013-2017,78.30%
17,Illinois,17093890400,"Kendall County, IL - 17093890400",2013-2017,85.90%
17,Illinois,17093890500,"Kendall County, IL - 17093890500",2013-2017,78.00%
17,Illinois,17093890600,"Kendall County, IL - 17093890600",2013-2017,78.70%
17,Illinois,17093890700,"Kendall County, IL - 17093890700",2013-2017,83.00%
17,Illinois,17095000100,"Knox County, IL - 17095000100",2013-2017,60.00%
17,Illinois,17095000200,"Knox County, IL - 17095000200",2013-2017,66.70%
17,Illinois,17095000300,"Knox County, IL - 17095000300",2013-2017,54.00%
17,Illinois,17095000400,"Knox County, IL - 17095000400",2013-2017,54.10%
17,Illinois,17095000500,"Knox County, IL - 17095000500",2013-2017,51.10%
17,Illinois,17095000600,"Knox County, IL - 17095000600",2013-2017,56.40%
17,Illinois,17095000700,"Knox County, IL - 17095000700",2013-2017,60.80%
17,Illinois,17095000800,"Knox County, IL - 17095000800",2013-2017,48.40%
17,Illinois,17095000900,"Knox County, IL - 17095000900",2013-2017,44.40%
17,Illinois,17095001000,"Knox County, IL - 17095001000",2013-2017,58.10%
17,Illinois,17095001100,"Knox County, IL - 17095001100",2013-2017,40.20%
17,Illinois,17095001200,"Knox County, IL - 17095001200",2013-2017,65.80%
17,Illinois,17095001300,"Knox County, IL - 17095001300",2013-2017,66.20%
17,Illinois,17095001400,"Knox County, IL - 17095001400",2013-2017,64.90%
17,Illinois,17095001500,"Knox County, IL - 17095001500",2013-2017,58.40%
17,Illinois,17095001600,"Knox County, IL - 17095001600",2013-2017,52.90%
17,Illinois,17099961701,"LaSalle County, IL - 17099961701",2013-2017,76.10%
17,Illinois,17099961702,"LaSalle County, IL - 17099961702",2013-2017,71.90%
17,Illinois,17099961800,"LaSalle County, IL - 17099961800",2013-2017,61.40%
17,Illinois,17099961900,"LaSalle County, IL - 17099961900",2013-2017,65.60%
17,Illinois,17099962000,"LaSalle County, IL - 17099962000",2013-2017,62.80%
17,Illinois,17099962100,"LaSalle County, IL - 17099962100",2013-2017,64.20%
17,Illinois,17099962200,"LaSalle County, IL - 17099962200",2013-2017,68.00%
17,Illinois,17099962300,"LaSalle County, IL - 17099962300",2013-2017,73.00%
17,Illinois,17099962400,"LaSalle County, IL - 17099962400",2013-2017,71.50%
17,Illinois,17099962500,"LaSalle County, IL - 17099962500",2013-2017,68.20%
17,Illinois,17099962600,"LaSalle County, IL - 17099962600",2013-2017,67.60%
17,Illinois,17099962700,"LaSalle County, IL - 17099962700",2013-2017,54.80%
17,Illinois,17099962800,"LaSalle County, IL - 17099962800",2013-2017,76.00%
17,Illinois,17099962900,"LaSalle County, IL - 17099962900",2013-2017,66.00%
17,Illinois,17099963000,"LaSalle County, IL - 17099963000",2013-2017,57.90%
17,Illinois,17099963100,"LaSalle County, IL - 17099963100",2013-2017,66.70%
17,Illinois,17099963200,"LaSalle County, IL - 17099963200",2013-2017,69.90%
17,Illinois,17099963300,"LaSalle County, IL - 17099963300",2013-2017,57.80%
17,Illinois,17099963400,"LaSalle County, IL - 17099963400",2013-2017,65.10%
17,Illinois,17099963500,"LaSalle County, IL - 17099963500",2013-2017,68.10%
17,Illinois,17099963600,"LaSalle County, IL - 17099963600",2013-2017,66.70%
17,Illinois,17099963700,"LaSalle County, IL - 17099963700",2013-2017,67.60%
17,Illinois,17099963800,"LaSalle County, IL - 17099963800",2013-2017,68.60%
17,Illinois,17099963900,"LaSalle County, IL - 17099963900",2013-2017,60.00%
17,Illinois,17099964000,"LaSalle County, IL - 17099964000",2013-2017,62.40%
17,Illinois,17099964100,"LaSalle County, IL - 17099964100",2013-2017,58.70%
17,Illinois,17099964200,"LaSalle County, IL - 17099964200",2013-2017,59.50%
17,Illinois,17099964300,"LaSalle County, IL - 17099964300",2013-2017,54.50%
17,Illinois,17097860101,"Lake County, IL - 17097860101",2013-2017,71.60%
17,Illinois,17097860103,"Lake County, IL - 17097860103",2013-2017,79.20%
17,Illinois,17097860104,"Lake County, IL - 17097860104",2013-2017,77.20%
17,Illinois,17097860200,"Lake County, IL - 17097860200",2013-2017,74.90%
17,Illinois,17097860301,"Lake County, IL - 17097860301",2013-2017,71.30%
17,Illinois,17097860302,"Lake County, IL - 17097860302",2013-2017,70.00%
17,Illinois,17097860400,"Lake County, IL - 17097860400",2013-2017,77.60%
17,Illinois,17097860500,"Lake County, IL - 17097860500",2013-2017,60.10%
17,Illinois,17097860600,"Lake County, IL - 17097860600",2013-2017,64.30%
17,Illinois,17097860805,"Lake County, IL - 17097860805",2013-2017,70.10%
17,Illinois,17097860806,"Lake County, IL - 17097860806",2013-2017,79.20%
17,Illinois,17097860807,"Lake County, IL - 17097860807",2013-2017,60.70%
17,Illinois,17097860808,"Lake County, IL - 17097860808",2013-2017,68.50%
17,Illinois,17097860809,"Lake County, IL - 17097860809",2013-2017,75.00%
17,Illinois,17097860810,"Lake County, IL - 17097860810",2013-2017,77.60%
17,Illinois,17097860811,"Lake County, IL - 17097860811",2013-2017,81.00%
17,Illinois,17097860903,"Lake County, IL - 17097860903",2013-2017,74.80%
17,Illinois,17097860904,"Lake County, IL - 17097860904",2013-2017,74.70%
17,Illinois,17097860905,"Lake County, IL - 17097860905",2013-2017,76.10%
17,Illinois,17097860906,"Lake County, IL - 17097860906",2013-2017,84.90%
17,Illinois,17097861007,"Lake County, IL - 17097861007",2013-2017,88.50%
17,Illinois,17097861008,"Lake County, IL - 17097861008",2013-2017,77.50%
17,Illinois,17097861009,"Lake County, IL - 17097861009",2013-2017,86.40%
17,Illinois,17097861010,"Lake County, IL - 17097861010",2013-2017,79.30%
17,Illinois,17097861011,"Lake County, IL - 17097861011",2013-2017,84.90%
17,Illinois,17097861012,"Lake County, IL - 17097861012",2013-2017,72.60%
17,Illinois,17097861013,"Lake County, IL - 17097861013",2013-2017,76.60%
17,Illinois,17097861014,"Lake County, IL - 17097861014",2013-2017,77.10%
17,Illinois,17097861105,"Lake County, IL - 17097861105",2013-2017,78.90%
17,Illinois,17097861106,"Lake County, IL - 17097861106",2013-2017,84.60%
17,Illinois,17097861107,"Lake County, IL - 17097861107",2013-2017,88.90%
17,Illinois,17097861108,"Lake County, IL - 17097861108",2013-2017,71.30%
17,Illinois,17097861201,"Lake County, IL - 17097861201",2013-2017,64.20%
17,Illinois,17097861202,"Lake County, IL - 17097861202",2013-2017,63.20%
17,Illinois,17097861301,"Lake County, IL - 17097861301",2013-2017,72.90%
17,Illinois,17097861303,"Lake County, IL - 17097861303",2013-2017,61.60%
17,Illinois,17097861304,"Lake County, IL - 17097861304",2013-2017,64.30%
17,Illinois,17097861402,"Lake County, IL - 17097861402",2013-2017,88.30%
17,Illinois,17097861403,"Lake County, IL - 17097861403",2013-2017,65.80%
17,Illinois,17097861404,"Lake County, IL - 17097861404",2013-2017,78.40%
17,Illinois,17097861504,"Lake County, IL - 17097861504",2013-2017,85.80%
17,Illinois,17097861505,"Lake County, IL - 17097861505",2013-2017,88.10%
17,Illinois,17097861506,"Lake County, IL - 17097861506",2013-2017,88.90%
17,Illinois,17097861507,"Lake County, IL - 17097861507",2013-2017,77.00%
17,Illinois,17097861508,"Lake County, IL - 17097861508",2013-2017,77.30%
17,Illinois,17097861509,"Lake County, IL - 17097861509",2013-2017,83.30%
17,Illinois,17097861510,"Lake County, IL - 17097861510",2013-2017,76.10%
17,Illinois,17097861603,"Lake County, IL - 17097861603",2013-2017,78.30%
17,Illinois,17097861604,"Lake County, IL - 17097861604",2013-2017,79.60%
17,Illinois,17097861607,"Lake County, IL - 17097861607",2013-2017,80.70%
17,Illinois,17097861608,"Lake County, IL - 17097861608",2013-2017,80.30%
17,Illinois,17097861609,"Lake County, IL - 17097861609",2013-2017,82.70%
17,Illinois,17097861610,"Lake County, IL - 17097861610",2013-2017,82.50%
17,Illinois,17097861611,"Lake County, IL - 17097861611",2013-2017,92.70%
17,Illinois,17097861701,"Lake County, IL - 17097861701",2013-2017,71.20%
17,Illinois,17097861702,"Lake County, IL - 17097861702",2013-2017,71.40%
17,Illinois,17097861803,"Lake County, IL - 17097861803",2013-2017,71.70%
17,Illinois,17097861804,"Lake County, IL - 17097861804",2013-2017,76.80%
17,Illinois,17097861901,"Lake County, IL - 17097861901",2013-2017,82.50%
17,Illinois,17097861902,"Lake County, IL - 17097861902",2013-2017,77.10%
17,Illinois,17097862000,"Lake County, IL - 17097862000",2013-2017,76.90%
17,Illinois,17097862100,"Lake County, IL - 17097862100",2013-2017,72.50%
17,Illinois,17097862200,"Lake County, IL - 17097862200",2013-2017,75.50%
17,Illinois,17097862300,"Lake County, IL - 17097862300",2013-2017,65.80%
17,Illinois,17097862401,"Lake County, IL - 17097862401",2013-2017,66.60%
17,Illinois,17097862402,"Lake County, IL - 17097862402",2013-2017,69.80%
17,Illinois,17097862501,"Lake County, IL - 17097862501",2013-2017,66.10%
17,Illinois,17097862502,"Lake County, IL - 17097862502",2013-2017,80.20%
17,Illinois,17097862603,"Lake County, IL - 17097862603",2013-2017,77.30%
17,Illinois,17097862604,"Lake County, IL - 17097862604",2013-2017,69.40%
17,Illinois,17097862605,"Lake County, IL - 17097862605",2013-2017,61.10%
17,Illinois,17097862700,"Lake County, IL - 17097862700",2013-2017,72.20%
17,Illinois,17097862800,"Lake County, IL - 17097862800",2013-2017,76.60%
17,Illinois,17097862901,"Lake County, IL - 17097862901",2013-2017,66.90%
17,Illinois,17097862902,"Lake County, IL - 17097862902",2013-2017,56.80%
17,Illinois,17097863003,"Lake County, IL - 17097863003",2013-2017,100.00%
17,Illinois,17097863004,"Lake County, IL - 17097863004",2013-2017,94.80%
17,Illinois,17097863005,"Lake County, IL - 17097863005",2013-2017,No Data
17,Illinois,17097863006,"Lake County, IL - 17097863006",2013-2017,No Data
17,Illinois,17097863100,"Lake County, IL - 17097863100",2013-2017,67.80%
17,Illinois,17097863201,"Lake County, IL - 17097863201",2013-2017,64.40%
17,Illinois,17097863202,"Lake County, IL - 17097863202",2013-2017,81.60%
17,Illinois,17097863300,"Lake County, IL - 17097863300",2013-2017,91.60%
17,Illinois,17097863400,"Lake County, IL - 17097863400",2013-2017,84.30%
17,Illinois,17097863500,"Lake County, IL - 17097863500",2013-2017,73.70%
17,Illinois,17097863601,"Lake County, IL - 17097863601",2013-2017,81.60%
17,Illinois,17097863603,"Lake County, IL - 17097863603",2013-2017,91.20%
17,Illinois,17097863604,"Lake County, IL - 17097863604",2013-2017,76.30%
17,Illinois,17097863701,"Lake County, IL - 17097863701",2013-2017,77.90%
17,Illinois,17097863702,"Lake County, IL - 17097863702",2013-2017,82.50%
17,Illinois,17097863801,"Lake County, IL - 17097863801",2013-2017,77.90%
17,Illinois,17097863902,"Lake County, IL - 17097863902",2013-2017,78.10%
17,Illinois,17097863903,"Lake County, IL - 17097863903",2013-2017,81.80%
17,Illinois,17097863904,"Lake County, IL - 17097863904",2013-2017,88.50%
17,Illinois,17097864001,"Lake County, IL - 17097864001",2013-2017,73.70%
17,Illinois,17097864002,"Lake County, IL - 17097864002",2013-2017,82.50%
17,Illinois,17097864101,"Lake County, IL - 17097864101",2013-2017,71.10%
17,Illinois,17097864105,"Lake County, IL - 17097864105",2013-2017,84.30%
17,Illinois,17097864106,"Lake County, IL - 17097864106",2013-2017,84.30%
17,Illinois,17097864107,"Lake County, IL - 17097864107",2013-2017,87.10%
17,Illinois,17097864108,"Lake County, IL - 17097864108",2013-2017,76.80%
17,Illinois,17097864203,"Lake County, IL - 17097864203",2013-2017,80.60%
17,Illinois,17097864204,"Lake County, IL - 17097864204",2013-2017,72.70%
17,Illinois,17097864205,"Lake County, IL - 17097864205",2013-2017,91.60%
17,Illinois,17097864206,"Lake County, IL - 17097864206",2013-2017,69.90%
17,Illinois,17097864303,"Lake County, IL - 17097864303",2013-2017,81.60%
17,Illinois,17097864305,"Lake County, IL - 17097864305",2013-2017,76.30%
17,Illinois,17097864306,"Lake County, IL - 17097864306",2013-2017,85.00%
17,Illinois,17097864307,"Lake County, IL - 17097864307",2013-2017,73.50%
17,Illinois,17097864308,"Lake County, IL - 17097864308",2013-2017,70.80%
17,Illinois,17097864402,"Lake County, IL - 17097864402",2013-2017,88.70%
17,Illinois,17097864403,"Lake County, IL - 17097864403",2013-2017,88.70%
17,Illinois,17097864407,"Lake County, IL - 17097864407",2013-2017,92.20%
17,Illinois,17097864408,"Lake County, IL - 17097864408",2013-2017,81.60%
17,Illinois,17097864409,"Lake County, IL - 17097864409",2013-2017,77.90%
17,Illinois,17097864410,"Lake County, IL - 17097864410",2013-2017,87.20%
17,Illinois,17097864411,"Lake County, IL - 17097864411",2013-2017,89.60%
17,Illinois,17097864412,"Lake County, IL - 17097864412",2013-2017,87.00%
17,Illinois,17097864505,"Lake County, IL - 17097864505",2013-2017,88.70%
17,Illinois,17097864510,"Lake County, IL - 17097864510",2013-2017,90.60%
17,Illinois,17097864511,"Lake County, IL - 17097864511",2013-2017,84.90%
17,Illinois,17097864512,"Lake County, IL - 17097864512",2013-2017,82.20%
17,Illinois,17097864513,"Lake County, IL - 17097864513",2013-2017,86.80%
17,Illinois,17097864514,"Lake County, IL - 17097864514",2013-2017,87.40%
17,Illinois,17097864515,"Lake County, IL - 17097864515",2013-2017,83.90%
17,Illinois,17097864516,"Lake County, IL - 17097864516",2013-2017,85.80%
17,Illinois,17097864517,"Lake County, IL - 17097864517",2013-2017,85.60%
17,Illinois,17097864518,"Lake County, IL - 17097864518",2013-2017,87.60%
17,Illinois,17097864519,"Lake County, IL - 17097864519",2013-2017,81.50%
17,Illinois,17097864520,"Lake County, IL - 17097864520",2013-2017,86.60%
17,Illinois,17097864521,"Lake County, IL - 17097864521",2013-2017,51.50%
17,Illinois,17097864522,"Lake County, IL - 17097864522",2013-2017,91.90%
17,Illinois,17097864601,"Lake County, IL - 17097864601",2013-2017,87.80%
17,Illinois,17097864602,"Lake County, IL - 17097864602",2013-2017,85.80%
17,Illinois,17097864700,"Lake County, IL - 17097864700",2013-2017,82.80%
17,Illinois,17097864801,"Lake County, IL - 17097864801",2013-2017,87.70%
17,Illinois,17097864802,"Lake County, IL - 17097864802",2013-2017,85.30%
17,Illinois,17097864901,"Lake County, IL - 17097864901",2013-2017,84.20%
17,Illinois,17097864903,"Lake County, IL - 17097864903",2013-2017,85.70%
17,Illinois,17097864904,"Lake County, IL - 17097864904",2013-2017,73.30%
17,Illinois,17097865000,"Lake County, IL - 17097865000",2013-2017,89.30%
17,Illinois,17097865200,"Lake County, IL - 17097865200",2013-2017,74.20%
17,Illinois,17097865300,"Lake County, IL - 17097865300",2013-2017,89.50%
17,Illinois,17097865400,"Lake County, IL - 17097865400",2013-2017,72.50%
17,Illinois,17097865501,"Lake County, IL - 17097865501",2013-2017,81.20%
17,Illinois,17097865502,"Lake County, IL - 17097865502",2013-2017,81.60%
17,Illinois,17097865600,"Lake County, IL - 17097865600",2013-2017,84.80%
17,Illinois,17097865700,"Lake County, IL - 17097865700",2013-2017,85.80%
17,Illinois,17097865801,"Lake County, IL - 17097865801",2013-2017,81.30%
17,Illinois,17097865802,"Lake County, IL - 17097865802",2013-2017,88.10%
17,Illinois,17097866000,"Lake County, IL - 17097866000",2013-2017,72.10%
